,id,nameProject,testCase,isFlaky,predictionStaticApproach,predictionFlakeFlaggerApproach,predictionVocabularyApproach,predictionCombinedApproach
270,7201,logback,ch.qos.logback.classic.util.contextinitializertest.autoconfigfromsystemproperties,False,False,False,False,False
271,7203,logback,ch.qos.logback.classic.util.contextinitializertest.autoonconsolestatuslistener,False,False,False,False,False
272,7202,logback,ch.qos.logback.classic.util.contextinitializertest.autostatuslistener,False,False,False,False,False
273,7200,logback,ch.qos.logback.classic.util.leveltosyslogseveritytest.smoke,False,False,False,False,False
274,7198,logback,ch.qos.logback.classic.util.logbackmdcadaptertest.clearonchildthreadshouldnotaffectparent,False,False,False,False,False
275,7197,logback,ch.qos.logback.classic.util.logbackmdcadaptertest.copyoninheritencetest,False,False,False,False,False
276,7192,logback,ch.qos.logback.classic.util.logbackmdcadaptertest.lbclassic77test,False,False,False,False,False
277,7199,logback,ch.qos.logback.classic.util.logbackmdcadaptertest.nearsimultaneousputsshouldnotcauseconcurrentmodificationexception,False,False,False,False,False
278,7193,logback,ch.qos.logback.classic.util.logbackmdcadaptertest.removefornullkeytest,False,False,False,False,False
279,7194,logback,ch.qos.logback.classic.util.logbackmdcadaptertest.removeinexistentkey,False,False,False,False,False
280,7195,logback,ch.qos.logback.classic.util.logbackmdcadaptertest.sequencewithget,False,False,False,False,False
281,7196,logback,ch.qos.logback.classic.util.logbackmdcadaptertest.sequencewithgetpropertymap,False,False,False,False,False
282,7207,logback,ch.qos.logback.classic.util.loggernameutiltest.dotatlastpositionshouldreturnalistwithanemptystringaslastelement,False,False,False,False,False
283,7206,logback,ch.qos.logback.classic.util.loggernameutiltest.emptystringshouldreturnalistcontainingoneemptystring,False,False,False,False,False
284,7204,logback,ch.qos.logback.classic.util.loggernameutiltest.smoke0,False,False,False,False,False
285,7205,logback,ch.qos.logback.classic.util.loggernameutiltest.smoke1,False,False,False,False,False
286,7208,logback,ch.qos.logback.classic.util.loggernameutiltest.supportnestedclasses,False,False,False,False,False
287,6819,logback,ch.qos.logback.core.appender.fileappendertest.smoke,False,False,False,False,False
288,6820,logback,ch.qos.logback.core.appender.fileappendertest.testcreateparentfolders,False,False,False,False,False
289,6821,logback,ch.qos.logback.core.appender.fileappendertest.testprudentmodelogicalimplications,False,False,False,False,False
290,6591,logback,ch.qos.logback.core.asyncappenderbasetest.emptyqueueshouldbestoppable,False,False,False,False,False
291,6590,logback,ch.qos.logback.core.asyncappenderbasetest.exceptionsshouldnotcausehalting,False,False,False,False,False
292,6596,logback,ch.qos.logback.core.asyncappenderbasetest.invalidqueuecapacityshouldresultinnonstartedappender,False,False,False,False,False
293,6595,logback,ch.qos.logback.core.asyncappenderbasetest.lossyappendershouldbenonlossyifdiscardingthresholdiszero,False,False,False,False,False
294,6594,logback,ch.qos.logback.core.asyncappenderbasetest.lossyappendershouldonlyloosecertainevents,False,False,False,False,False
295,6593,logback,ch.qos.logback.core.asyncappenderbasetest.noeventloss,False,False,False,False,False
296,6589,logback,ch.qos.logback.core.asyncappenderbasetest.smoke,False,False,False,False,False
297,6592,logback,ch.qos.logback.core.asyncappenderbasetest.workershouldstopevenifinterruptexceptionconsumedwithinsubappender,True,False,False,False,False
298,6588,logback,ch.qos.logback.core.basicstatusmanagertest.many,False,False,False,False,False
299,6587,logback,ch.qos.logback.core.basicstatusmanagertest.smoke,False,False,False,False,False
300,6646,logback,ch.qos.logback.core.boolex.matchertest.testcaseinsensitive,False,False,False,False,False
301,6647,logback,ch.qos.logback.core.boolex.matchertest.testcasesensitive,False,False,False,False,False
302,6644,logback,ch.qos.logback.core.boolex.matchertest.testfullregion,False,False,False,False,False
303,6645,logback,ch.qos.logback.core.boolex.matchertest.testpartregion,False,False,False,False,False
304,6606,logback,ch.qos.logback.core.contextbasetest.contextnameproperty,False,False,False,False,False
305,6603,logback,ch.qos.logback.core.contextbasetest.idempotentnametest,False,False,False,False,False
306,6602,logback,ch.qos.logback.core.contextbasetest.renamedefault,False,False,False,False,False
307,6604,logback,ch.qos.logback.core.contextbasetest.renametest,False,False,False,False,False
308,6605,logback,ch.qos.logback.core.contextbasetest.resettest,False,False,False,False,False
309,6725,logback,ch.qos.logback.core.encoder.bytearrayutiltest.random,False,False,False,False,False
310,6724,logback,ch.qos.logback.core.encoder.bytearrayutiltest.smoke,False,False,False,False,False
311,6653,logback,ch.qos.logback.core.helpers.cyclicbuffertest.cloning,False,False,False,False,False
312,6652,logback,ch.qos.logback.core.helpers.cyclicbuffertest.smoke,False,False,False,False,False
313,6651,logback,ch.qos.logback.core.helpers.filefilterutiltest.findhighestcountertest,False,False,False,False,False
314,6650,logback,ch.qos.logback.core.helpers.throwabletostringarraytest.multinested,False,False,False,False,False
315,6649,logback,ch.qos.logback.core.helpers.throwabletostringarraytest.nested,False,False,False,False,False
316,6648,logback,ch.qos.logback.core.helpers.throwabletostringarraytest.smoke,False,False,False,False,False
317,6856,logback,ch.qos.logback.core.joran.action.definepropertyactiontest.good,False,False,False,False,False
318,6858,logback,ch.qos.logback.core.joran.action.definepropertyactiontest.noclass,False,False,False,False,False
319,6857,logback,ch.qos.logback.core.joran.action.definepropertyactiontest.noname,False,False,False,False,False
320,6859,logback,ch.qos.logback.core.joran.action.definepropertyactiontest.testbadclass,False,False,False,False,False
321,6860,logback,ch.qos.logback.core.joran.action.includeactiontest.basicfile,False,False,False,False,False
322,6862,logback,ch.qos.logback.core.joran.action.includeactiontest.basicresource,False,False,False,False,False
323,6863,logback,ch.qos.logback.core.joran.action.includeactiontest.basicurl,False,False,False,False,False
324,6866,logback,ch.qos.logback.core.joran.action.includeactiontest.malformedurl,False,False,False,False,False
325,6869,logback,ch.qos.logback.core.joran.action.includeactiontest.multiinclude,False,False,False,False,False
326,6868,logback,ch.qos.logback.core.joran.action.includeactiontest.nestedinclude,False,False,False,False,False
327,6864,logback,ch.qos.logback.core.joran.action.includeactiontest.nofilefound,False,False,False,False,False
328,6861,logback,ch.qos.logback.core.joran.action.includeactiontest.optionalfile,False,False,False,False,False
329,6867,logback,ch.qos.logback.core.joran.action.includeactiontest.unknownurl,False,False,False,False,False
330,6865,logback,ch.qos.logback.core.joran.action.includeactiontest.withcorruptfile,False,False,False,False,False
331,6870,logback,ch.qos.logback.core.joran.action.propertyactiontest.namevaluepair,False,False,False,False,False
332,6871,logback,ch.qos.logback.core.joran.action.propertyactiontest.namevaluepairwithprerequisitesubsitution,False,False,False,False,False
333,6874,logback,ch.qos.logback.core.joran.action.propertyactiontest.noattributes,False,False,False,False,False
334,6873,logback,ch.qos.logback.core.joran.action.propertyactiontest.noname,False,False,False,False,False
335,6872,logback,ch.qos.logback.core.joran.action.propertyactiontest.novalue,False,False,False,False,False
336,6875,logback,ch.qos.logback.core.joran.action.propertyactiontest.testfilenotloaded,False,False,False,False,False
337,6877,logback,ch.qos.logback.core.joran.action.propertyactiontest.testloadfile,False,False,False,False,False
338,6876,logback,ch.qos.logback.core.joran.action.propertyactiontest.testloadfilewithprerequisitesubsitution,False,False,False,False,False
339,6880,logback,ch.qos.logback.core.joran.action.propertyactiontest.testloadnotpossible,False,False,False,False,False
340,6878,logback,ch.qos.logback.core.joran.action.propertyactiontest.testloadresource,False,False,False,False,False
341,6879,logback,ch.qos.logback.core.joran.action.propertyactiontest.testloadresourcewithprerequisitesubsitution,False,False,False,False,False
342,6882,logback,ch.qos.logback.core.joran.conditional.propertyevalscriptbuildertest.existingcontextpropertyshouldevaluatetotrue,False,False,False,False,False
343,6881,logback,ch.qos.logback.core.joran.conditional.propertyevalscriptbuildertest.existinglocalpropertyshouldevaluatetotrue,False,False,False,False,False
344,6883,logback,ch.qos.logback.core.joran.conditional.propertyevalscriptbuildertest.existingsystempropertyshouldevaluatetotrue,False,False,False,False,False
345,6887,logback,ch.qos.logback.core.joran.conditional.propertyevalscriptbuildertest.inexistentpropertyshouldevaluatetofalse,False,False,False,False,False
346,6889,logback,ch.qos.logback.core.joran.conditional.propertyevalscriptbuildertest.isdefinedforinexistentpropertyshouldevaluatetotrue,False,False,False,False,False
347,6885,logback,ch.qos.logback.core.joran.conditional.propertyevalscriptbuildertest.isnullforexistingcontextproperty,False,False,False,False,False
348,6884,logback,ch.qos.logback.core.joran.conditional.propertyevalscriptbuildertest.isnullforexistinglocalproperty,False,False,False,False,False
349,6886,logback,ch.qos.logback.core.joran.conditional.propertyevalscriptbuildertest.isnullforexistingsystemproperty,False,False,False,False,False
350,6888,logback,ch.qos.logback.core.joran.conditional.propertyevalscriptbuildertest.isnullforinexistentpropertyshouldevaluatetotrue,False,False,False,False,False
351,6825,logback,ch.qos.logback.core.joran.event.saxeventrecordertest.bodywithspacesandquotes,False,False,False,False,False
352,6822,logback,ch.qos.logback.core.joran.event.saxeventrecordertest.test1,False,False,False,False,False
353,6823,logback,ch.qos.logback.core.joran.event.saxeventrecordertest.test2,False,False,False,False,False
354,6824,logback,ch.qos.logback.core.joran.event.saxeventrecordertest.test3,False,False,False,False,False
355,6906,logback,ch.qos.logback.core.joran.implicitaction.implicitactiontest.nestedcomplex,False,False,False,False,False
356,6908,logback,ch.qos.logback.core.joran.implicitaction.implicitactiontest.nestedcomplexcollection,False,False,False,False,False
357,6909,logback,ch.qos.logback.core.joran.implicitaction.implicitactiontest.nestedcomplexcollectionwithoutclassatrribute,False,False,False,False,False
358,6907,logback,ch.qos.logback.core.joran.implicitaction.implicitactiontest.nestedcomplexwithoutclassatrribute,False,False,False,False,False
359,6844,logback,ch.qos.logback.core.joran.spi.configurationwatchlisttest.filetourlandback,False,False,False,False,False
360,6846,logback,ch.qos.logback.core.joran.spi.defaultnestedcomponentregistrytest.absent,False,False,False,False,False
361,6845,logback,ch.qos.logback.core.joran.spi.defaultnestedcomponentregistrytest.smoke,False,False,False,False,False
362,6847,logback,ch.qos.logback.core.joran.spi.elementselectortest.test1,False,False,False,False,False
363,6849,logback,ch.qos.logback.core.joran.spi.elementselectortest.test2,False,False,False,False,False
364,6850,logback,ch.qos.logback.core.joran.spi.elementselectortest.test3,False,False,False,False,False
365,6851,logback,ch.qos.logback.core.joran.spi.elementselectortest.test4,False,False,False,False,False
366,6852,logback,ch.qos.logback.core.joran.spi.elementselectortest.test5,False,False,False,False,False
367,6853,logback,ch.qos.logback.core.joran.spi.elementselectortest.test6,False,False,False,False,False
368,6855,logback,ch.qos.logback.core.joran.spi.elementselectortest.testprefixmatch,False,False,False,False,False
369,6848,logback,ch.qos.logback.core.joran.spi.elementselectortest.testsuffix,False,False,False,False,False
370,6854,logback,ch.qos.logback.core.joran.spi.elementselectortest.testtailmatch,False,False,False,False,False
371,6842,logback,ch.qos.logback.core.joran.spi.noautostartutiltest.commonobject,False,False,False,False,False
372,6843,logback,ch.qos.logback.core.joran.spi.noautostartutiltest.markedwithnoautostart,False,False,False,False,False
373,6831,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.smoke,False,False,False,False,False
374,6832,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.smokeii,False,False,False,False,False
375,6839,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.testdeepsuffix,False,False,False,False,False
376,6840,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.testprefixsuffixinteraction1,False,False,False,False,False
377,6841,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.testprefixsuffixinteraction2,False,False,False,False,False
378,6833,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.testslashsuffix,False,False,False,False,False
379,6838,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.testsuffix,False,False,False,False,False
380,6834,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.testtail1,False,False,False,False,False
381,6835,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.testtail2,False,False,False,False,False
382,6836,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.testtail3,False,False,False,False,False
383,6837,logback,ch.qos.logback.core.joran.spi.simplerulestoretest.testtail4,False,False,False,False,False
384,6828,logback,ch.qos.logback.core.joran.trivialconfiguratortest.illformedxml,False,False,False,False,False
385,6827,logback,ch.qos.logback.core.joran.trivialconfiguratortest.inexistentfile,False,False,False,False,False
386,6829,logback,ch.qos.logback.core.joran.trivialconfiguratortest.lbcore105,False,False,False,False,False
387,6830,logback,ch.qos.logback.core.joran.trivialconfiguratortest.lbcore127,False,False,False,False,False
